flight_id,fuel_usage,maintenance_check,baggage_errors,safety_incidents
FL4335-439,14895.947073404943,1,1,0
FL6122-150,19680.312449393186,0,6,1
FL3353-589,10387.80244397802,1,4,0
FL6029-367,7742.405280526493,1,5,0
FL6018-595,16388.747949014934,0,2,0
FL4371-335,11296.210379928503,1,6,0
FL5650-322,8626.61999085979,0,5,0
FL2539-927,18655.648043547593,1,4,1
FL2094-990,8147.949328526249,1,2,2
FL4521-665,16228.145716418785,0,2,0
FL3076-284,14088.611728910668,0,6,0
FL8274-666,7227.323604204696,1,5,0
FL2896-251,17638.624986970935,0,4,0
FL8246-657,19589.773661087063,1,6,0
FL2861-200,17950.66381705526,1,3,2
FL9699-185,12997.796981494235,1,3,2
FL2757-906,13294.00602219185,1,4,0
FL8021-947,8587.85013961291,1,1,0
FL2835-276,11667.775070359216,0,5,1
FL3030-475,8917.834295275912,0,3,0
FL9832-517,14032.121830140282,0,4,0
FL2851-626,9103.712150517866,1,3,0
FL4714-592,9463.46320446005,1,7,1
FL6000-733,7825.521060690931,0,5,1
FL7826-289,19113.750667284443,1,3,0
FL7887-243,10191.482809864365,0,2,0
FL4379-345,17290.03232512124,0,3,0
FL1739-643,15485.998792665861,0,8,0
FL9219-236,9588.754597317777,0,5,1
FL5758-922,15486.049415785932,0,2,0
FL6989-807,18185.94482755797,1,6,0
FL9745-467,14959.47625253121,1,2,1
FL5093-455,9789.660774125514,0,5,0
FL4776-428,17412.880322955083,0,3,2
FL9079-180,5150.973729221392,0,6,2
FL1913-902,19820.894279692584,0,5,0
FL7536-695,13009.975189032815,0,5,0
FL6535-923,7039.051744330519,0,3,0
FL7164-111,15278.882733012404,1,2,0
FL9762-676,17178.87572780763,0,7,0
FL4140-565,15633.132066367774,1,2,0
FL6329-178,14719.730047465779,0,5,0
FL4880-397,8552.994311318476,0,4,1
FL8894-723,10248.36893318266,1,7,2
FL3877-835,12375.344988735133,1,2,0
FL2351-412,14443.136258064438,0,5,1
FL8666-212,9220.139783043116,0,5,0
FL2634-223,17548.151503137862,0,2,0
FL5859-777,18740.086401974844,0,5,0
FL3333-431,5537.930178662409,1,7,1
FL9093-355,13176.956534846471,1,6,0
FL1251-197,9775.164387354736,1,5,0
FL8188-210,10938.47695250843,1,5,0
FL7208-775,6211.739660426178,1,4,0
FL7124-198,14089.658023835531,0,4,0
FL7885-714,18192.941740339134,1,5,0
FL9598-206,16317.717024946369,0,8,0
FL8522-774,19418.40811599213,1,3,0
FL5724-111,6303.71027491524,0,3,0
FL7482-950,15555.454713721745,0,2,0
FL1108-505,11857.608034214201,0,4,1
FL2804-294,9621.646449718983,1,2,2
FL4706-298,8384.191907729377,0,5,0
FL8694-109,8203.227167061255,0,3,0
FL3618-335,14529.293729583853,1,3,0
FL7052-226,18351.862633850862,0,4,0
FL4970-307,13939.612100580427,1,4,1
FL2200-124,14546.049005081279,1,4,0
FL7868-350,9004.083259620542,0,6,0
FL1529-837,8443.056104389272,0,7,1
FL5185-580,10265.622728040476,0,2,1
FL2062-830,10547.96361818474,1,1,2
FL4301-600,18611.445165834048,1,1,0
FL1028-369,12860.321949027346,1,1,0
FL5966-100,10824.165859633607,1,2,0
FL3438-390,18556.287409822,1,2,0
FL7507-521,6619.258478563661,0,4,0
FL1800-381,19776.569132410987,0,3,0
FL2539-707,18356.715217046392,1,4,0
FL1782-913,14054.519325225787,0,2,0
FL3479-943,13906.57125311661,0,3,0
FL6438-431,12187.718250521106,1,6,0
FL1402-636,17227.35989681407,0,7,0
FL7744-887,13951.232736982613,0,2,2
FL2763-892,15207.980644636073,0,3,1
FL8446-637,17676.474854000364,1,2,0
FL9306-849,10494.258360752252,0,2,0
FL5691-696,5785.5415282738695,0,2,0
FL9113-907,7089.646216900974,1,2,1
FL6654-129,13017.935172094056,1,3,0
FL7497-732,12991.21501638307,0,3,1
FL5793-846,17612.968428565713,1,3,1
FL2756-147,13891.128649358,0,5,0
FL1998-339,6539.505154353172,1,8,0
FL8365-345,16745.47095215135,0,4,0
FL7738-427,18253.3905863963,0,2,0
FL2961-844,14127.960213199885,1,6,0
FL1992-197,10105.517248831595,0,4,2
FL2367-283,6968.014375201602,0,1,0
FL8221-129,19238.25567913449,0,3,0
FL5001-637,11199.076660094854,1,2,2
FL7613-217,6428.42139972337,0,4,2
FL3522-832,8516.984772367477,0,1,0
FL1859-199,5340.1987707789385,0,5,0
FL5189-292,15803.682288887892,0,5,0
FL3254-107,16487.897408203513,1,7,2
FL4075-327,15592.779582349453,0,3,2
FL2353-824,6665.034501983667,0,2,0
FL8546-678,8054.267695016406,1,2,0
FL9200-664,13205.107938125815,1,8,0
FL8731-950,10200.216996846859,1,2,2
FL8321-429,10897.6636763741,1,4,0
FL2962-731,18959.701655142628,0,2,0
FL1857-255,17990.046086300004,0,4,0
FL9768-122,5452.812542060452,1,2,0
FL9760-864,6342.850423274682,1,7,0
FL7792-174,14634.34065291121,0,4,0
FL9710-345,6144.439984539193,1,5,0
FL1264-174,9011.67487236008,0,6,0
FL8180-329,6256.574303328443,1,2,0
FL2184-934,8098.539536450824,0,6,0
FL5221-479,7375.704308073804,0,5,0
FL8880-198,15581.048214232998,1,6,0
FL6855-506,14978.212452507205,1,2,0
FL2741-315,10398.64597324772,1,1,0
FL4032-651,16241.086794960873,0,4,0
FL5925-368,18500.289399630066,0,3,0
FL2875-513,15965.549165396284,1,2,1
FL5157-733,12447.351909086567,1,5,0
FL2957-114,11982.853772529066,0,4,0
FL8209-381,14842.702650583282,1,6,0
FL6352-208,9570.598356334867,1,5,2
FL4489-198,15698.5967983384,0,2,0
FL4040-686,11116.653109376948,1,1,0
FL1857-705,16577.59358049921,1,1,0
FL8865-356,7260.467921709662,0,3,0
FL9665-102,11092.490866997985,0,7,0
FL4722-538,6509.226040740489,1,7,0
FL7510-423,19734.703760170443,0,3,0
FL1449-186,13568.831607742271,1,3,2
FL7018-847,14897.845966175919,0,3,0
FL2334-501,7383.218283878086,0,6,0
FL1649-344,11838.690096229939,1,6,0
FL1412-154,12105.426077896074,1,4,2
FL7489-199,17563.606757458874,1,6,2
FL2044-763,19851.397451364555,1,7,0
FL2825-889,18178.798122561842,1,3,0
FL5055-951,8605.54648322974,0,2,0
FL7713-609,19457.49851770261,1,2,0
FL6706-452,9466.476543361956,0,8,0
FL7091-875,15166.875240982,0,3,0
FL8692-340,5051.353627719073,1,5,0
FL5746-827,5637.029137404896,0,6,0
FL4709-648,16538.72416518636,1,5,2
FL2522-253,17422.347780458476,1,6,1
FL2185-182,15949.775994998861,1,2,0
FL6580-136,13237.679264347305,0,3,0
FL7212-158,15901.478311340776,0,6,0
FL3637-689,13980.581039481584,0,4,0
FL1575-487,8531.146757500659,0,2,0
FL3745-563,5651.342085893847,1,7,0
FL3140-191,14039.773534436046,0,4,0
FL3775-614,16082.560527646852,1,5,0
FL5249-436,7689.179368400795,1,6,0
FL9104-696,5117.599045725492,1,3,0
FL3267-114,7043.028050968801,0,3,0
FL8464-940,19289.879946890345,0,7,0
FL2486-331,12116.596989490274,0,3,1
FL2093-396,17610.236195682442,0,4,0
FL7839-425,19512.828196790193,0,5,1
FL7469-176,7406.869132768879,1,7,0
FL5738-567,16578.57723005893,1,3,0
FL8344-393,19846.68657345829,1,5,1
FL3002-277,8012.493061031271,0,5,0
FL4018-257,10928.29215834698,1,7,0
FL6313-413,13329.7863138991,0,3,0
FL1850-378,19545.76903927853,0,1,0
FL2474-687,19955.320275025653,0,1,1
FL8154-111,13811.330851705241,1,3,2
FL3672-683,16670.431960258433,0,2,2
FL2390-551,12155.238755520902,0,3,1
FL9096-974,8675.385457947148,0,6,0
FL3500-443,7740.225925865248,0,1,0
FL5454-565,12358.107867245559,0,6,0
FL2867-343,5484.280774613904,1,4,0
FL9172-550,5202.857629091908,0,7,0
FL7816-127,8172.181110427787,0,5,0
FL4058-813,6445.646252686269,0,5,0
FL9222-701,7346.494832233915,1,4,0
FL3815-598,13909.104582962318,1,6,0
FL8238-848,16384.77858654615,0,6,0
FL5307-472,9643.50460667412,1,4,0
FL7203-104,18041.96868689866,0,3,0
FL5798-792,5916.585929887599,0,3,0
FL1035-155,11420.99858079492,1,7,0
FL7489-718,16815.027976218436,1,5,1
FL9346-929,11418.935415602118,0,3,0
FL7544-646,10225.022469753349,0,3,0
FL9770-326,15960.855820781044,0,1,0
FL5818-763,16505.840662130486,0,5,0
FL3664-407,12802.178149246893,1,3,2
FL1972-407,14443.463510797501,1,3,0
FL2534-545,8723.28167841614,1,2,2
FL5948-495,11623.707022219143,0,7,0
FL2631-189,18267.639443991284,0,2,0
FL6416-812,10563.430537609784,1,1,2
FL2103-150,8226.820468369413,0,3,2
FL1343-682,19363.062725034637,1,3,0
FL8148-914,14274.950931304618,1,5,0
FL5811-120,12572.104543520178,1,1,0
FL9277-355,7579.4077124119085,1,4,0
FL3634-784,10219.699514650223,1,2,1
FL9312-200,19299.35900093808,1,3,0
FL6960-384,8301.68993749448,1,6,0
FL9878-634,10823.78413926556,1,6,0
FL7976-485,5783.00990098432,0,7,0
FL9007-968,11455.036797925088,1,5,0
FL8723-108,12089.191327671115,0,5,2
FL1943-147,15133.837954218103,1,2,2
FL9619-146,5599.084177027772,1,3,0
FL2917-928,11123.719105637058,1,6,0
FL1677-784,7607.463920047498,0,2,0
FL3528-258,13279.855890195344,1,2,0
FL9885-477,8759.845168272486,1,6,0
FL8870-737,7923.0480931368675,0,3,0
FL4711-285,16675.364948144685,0,5,0
FL9093-782,11148.204383084867,0,4,0
FL8106-333,5256.112528604859,0,2,0
FL2000-139,18498.561457192132,1,2,0
FL2356-181,18759.341205754732,1,7,0
FL9662-904,17034.855539104603,0,2,0
FL4354-576,19163.23160575849,0,3,0
FL9249-237,19992.056364178476,1,2,1
FL5140-108,19100.06710411085,0,1,0
FL6685-461,14905.44617933022,0,6,0
FL3925-324,5434.09787334025,1,1,0
FL1357-784,12620.393932407322,1,2,0
FL3235-474,15361.910879621873,0,2,0
FL4328-367,18556.821235571988,0,4,0
FL7661-386,15751.589818682669,0,2,0
FL8241-392,10264.08788650331,1,4,0
FL9877-837,13766.787613910581,0,6,0
FL7092-766,13550.917323835312,0,3,0
FL3409-352,10671.055245821153,0,4,0
FL8156-689,14522.70332774626,0,2,0
FL5066-104,11735.375640948321,1,6,0
FL7154-908,7668.589614874634,1,4,0
FL7390-809,10632.869263846842,0,5,0
FL8212-403,6770.949047257727,1,1,0
FL7359-839,7258.3439246675935,1,4,0
FL7772-189,18191.999871668977,0,4,0
FL6132-461,6388.179759763154,0,4,0
FL5400-294,8817.312762763362,1,4,0
FL8422-704,9539.554526128597,0,4,0
FL3309-632,5977.406674218083,1,8,0
FL9396-856,12287.052526317053,1,6,0
FL1576-334,9653.322716358627,0,7,0
FL7709-933,8977.117658762472,1,5,1
FL8324-735,9879.936312576527,0,7,0
FL2640-973,13314.082671989154,1,5,0
FL7415-395,10981.338858792424,1,7,0
FL2783-655,13593.849043135504,0,3,0
FL3046-333,18499.15116222953,0,3,0
FL7307-268,5826.349902979881,0,2,0
FL7825-390,11580.583404380908,0,3,0
FL8689-786,6803.269552994445,1,4,0
FL9098-466,10013.140498059427,1,6,0
FL9024-515,12346.660088085624,1,3,1
FL5561-461,15818.035890129042,0,5,0
FL7164-818,9751.03917009883,0,6,2
FL7687-444,14127.895860833627,1,1,1
FL2636-552,19236.666699503818,1,5,0
FL3902-631,6956.642742457147,1,4,0
FL4930-609,9561.052671693236,0,2,0
FL7826-171,17579.187169043056,1,4,0
FL4563-350,18060.985577459764,0,3,0
FL3807-607,11525.406890945354,0,6,0
FL4498-347,17554.224502560675,1,5,0
FL9877-593,9148.31660989709,1,5,0
FL9189-430,16469.47569351954,0,4,0
FL8605-733,14030.899789076331,1,1,2
FL9164-739,6867.724607625586,1,2,2
FL5214-358,11684.602653108384,0,3,0
FL4711-798,19672.644785179742,1,5,0
FL4831-315,8711.170024156887,0,4,0
FL4463-452,13158.671571399831,1,5,1
FL3576-933,16039.015858910368,1,4,0
FL8659-709,6514.267997004737,1,3,0
FL5432-252,18068.801675322742,0,5,2
FL4330-764,5372.4963044917395,1,2,0
FL4917-685,6127.658533939395,1,4,0
FL1501-379,14018.987948205628,0,2,0
FL7836-550,13007.338794750154,1,3,0
FL8965-354,16156.309383130054,0,8,0
FL5532-772,7904.742657408482,0,3,0
FL4083-920,19598.7486373946,0,5,0
FL9113-425,11954.333271027404,1,4,2
FL3604-647,11061.615843222382,0,3,0
FL8838-787,15273.129296745423,0,3,0
FL9461-166,5123.6064224034,0,4,1
FL9339-191,13238.700072659616,0,6,0
FL9500-822,6349.591383015639,1,4,0
FL6191-210,9732.312314883575,1,3,0
FL7249-621,19950.352225399125,1,4,0
FL9140-187,8579.914567918924,1,4,1
FL2807-698,8179.111612929853,0,4,0
FL6404-697,6467.470230560692,0,2,0
FL1314-943,14288.40321047747,0,4,0
FL6494-192,16307.11939851518,0,2,0
FL6213-855,10177.155524167194,0,2,0
FL4758-155,9083.167670435994,0,5,0
FL1290-461,13787.162864085047,0,4,0
FL9959-513,10398.33604199344,1,4,0
FL9608-596,8667.96287090222,0,5,0
FL1636-304,12956.521662793602,1,5,0
FL2635-996,16686.30412593964,0,5,0
FL3737-451,8108.067916710841,1,3,2
FL9476-919,15097.04336014809,0,5,0
FL3906-540,10708.967562752916,0,3,0
FL1598-501,13519.822504467273,1,2,2
FL8938-501,6464.610993674347,0,2,0
FL6452-902,17025.541187984476,1,3,0
FL2786-426,5166.5717873772555,1,2,0
FL8160-891,6892.404412931969,0,7,0
FL6935-938,12849.481664351384,0,6,1
FL6596-818,5544.181862817947,1,2,0
FL1787-178,13404.093118751689,1,4,0
FL3371-932,8938.92848045777,0,3,0
FL9092-661,19213.225640449164,0,2,0
FL1585-295,7570.386062563679,1,3,0
FL7531-186,13574.355788785166,0,6,0
FL4367-293,10580.278851774425,1,1,0
FL2663-142,12045.432518944384,0,5,1
FL9773-800,14778.410328673479,1,8,0
FL6902-734,17609.909715969014,0,5,0
FL1991-815,11401.781206876778,0,1,0
FL1789-169,6701.9078129901645,0,3,0
FL2106-280,12225.267063311909,0,6,0
FL6175-300,15270.394352568665,0,4,2
FL1009-401,6466.7966258626975,0,5,0
FL7812-200,18333.884608063585,1,5,0
FL2677-445,9177.017794923515,1,4,1
FL6100-930,6596.718061009522,0,4,1
FL7575-585,5629.991342368321,0,6,1
FL1334-674,15344.986396910359,0,7,0
FL3252-608,9728.15203415662,1,3,0
FL1800-202,15421.022107538718,0,1,0
FL7172-868,11711.307242498007,0,4,0
FL3722-265,9431.490733924473,1,2,0
FL5150-546,13070.375656024517,1,2,2
FL3676-696,13950.894710614886,1,8,0
FL4959-252,5247.473536354043,1,2,0
FL3131-114,14361.208679349684,0,3,0
FL2724-881,7762.990257470588,1,5,0
FL7163-272,7960.521305803079,0,4,0
FL3002-901,5037.149493794184,0,5,0
FL7290-710,18519.519404897583,1,5,0
FL5386-242,16964.73510521265,0,3,0
FL9034-579,9983.231668254219,1,2,0
FL8068-749,7677.317276751973,1,6,1
FL1101-846,6485.029906291571,1,3,0
FL1905-681,18920.41004430277,0,5,2
FL3537-776,10153.89861818144,1,2,0
FL4445-483,13692.637207822878,1,3,0
FL8000-941,5107.051046688328,1,3,0
FL2662-354,7964.361731186856,0,4,0
FL3971-710,17874.2257085054,0,6,0
FL7634-396,17917.91819209967,1,6,2
FL8858-473,19667.990953134355,1,4,0
FL2836-126,14509.479642252269,0,1,0
FL2864-706,7761.471494597289,1,4,0
FL1506-434,14672.660493215237,1,1,0
FL9105-108,19565.000388670254,1,2,0
FL1358-617,12388.534479055941,1,3,0
FL4538-962,6342.794619006558,0,1,0
FL6052-307,6798.975107290663,1,5,0
FL3391-426,5378.067418995266,0,2,1
FL7719-785,13529.848793766734,1,3,0
FL3068-723,5473.478350129555,0,8,0
FL6826-792,14122.5468906694,1,3,0
FL9998-403,17457.251674325358,1,4,0
FL6766-631,17975.915311530996,0,5,0
FL3070-560,18319.79108514593,1,4,0
FL4257-906,14948.208062248821,1,1,0
FL8031-302,15846.941522297873,0,8,0
FL6600-425,6344.71543782839,1,6,1
FL3803-379,5851.017654866138,1,3,1
FL3589-826,6695.048049815656,0,2,2
FL2831-840,14918.580030021894,1,6,0
FL9650-982,18014.65152927557,0,3,1
FL8828-461,14448.702029430804,0,2,0
FL1671-103,5943.404302135009,0,4,0
FL1545-426,5635.008660407712,1,3,0
FL3554-252,15955.84122759956,0,3,1
FL2646-994,10878.935844558957,1,4,0
FL9150-140,15997.492782037087,0,6,0
FL7799-495,5512.719840628375,0,4,0
FL3204-134,9154.987215749865,1,2,0
FL1055-308,7206.67904647994,1,6,2
FL5553-568,7312.3445372251135,1,8,0
FL2536-718,19766.147980658825,0,3,2
FL7200-995,18103.904693817596,0,5,0
FL5783-920,9242.378181205488,0,2,0
FL5528-423,10219.543015847044,1,3,1
FL3172-947,13542.938523560753,1,4,0
FL4593-201,10247.43059440353,0,5,1
FL7596-620,7120.745161641123,0,6,0
FL5864-626,18082.597281643953,1,3,0
FL9099-197,7758.724145621161,1,4,2
FL6688-530,12645.083655973202,1,6,0
FL3893-106,18586.12899535582,0,2,0
FL9930-132,10551.487883138578,1,7,0
FL3841-315,9331.690197187632,1,3,0
FL6236-214,11249.20194481517,1,2,0
FL1616-476,17078.544476944524,0,3,0
FL6401-550,19752.841629148526,0,3,0
FL8478-937,17481.674809542918,0,4,0
FL1947-141,17668.51303583617,1,4,0
FL6320-713,17821.504746823925,0,3,0
FL2949-769,7378.196367686998,1,6,0
FL6949-477,18858.825565085317,1,2,0
FL8872-830,15110.954403679325,0,6,1
FL8901-930,15816.422141025736,0,7,0
FL1315-946,16642.068258939464,0,7,0
FL3266-477,5650.015928626789,1,5,0
FL5587-689,14087.90466974096,0,4,0
FL7085-674,10598.233195908155,0,3,0
FL2185-190,14523.274290308287,1,2,0
FL6135-952,12509.49679892668,0,6,0
FL1979-593,17035.25932504466,0,7,0
FL1999-990,17542.803225322576,1,1,0
FL8592-637,16388.302551263976,0,3,0
FL3956-465,5238.813727429516,1,3,0
FL5580-249,12032.858064912662,1,3,0
FL9289-719,12346.009044465152,0,7,2
FL2215-522,15753.474593929695,1,2,0
FL9308-454,17771.68182011404,0,3,0
FL2305-486,9100.272308728447,0,6,0
FL6304-705,14478.162275739467,0,4,0
FL3956-232,12655.975923176338,0,5,0
FL4195-281,15871.657602273044,1,4,0
FL9623-514,10177.732337787245,0,1,0
FL1574-924,10252.491013860406,1,4,0
FL7301-718,5432.105622552303,0,6,0
FL8813-188,13890.58488530805,1,4,0
FL1324-165,11904.304702916797,1,2,0
FL8023-375,19910.647750491466,0,1,1
FL3463-616,10530.43292588773,1,3,0
FL9652-901,11022.257001726877,1,2,0
FL6830-394,5065.029721732614,1,4,0
FL2065-157,7767.547880769873,1,5,0
FL4697-432,8807.28554367711,0,5,0
FL1036-642,19375.817214639705,0,6,2
FL3280-212,7339.6815502463105,0,2,2
FL4458-893,5747.554585914796,0,5,0
FL9678-280,9543.533477928897,0,2,0
FL1300-808,10954.136653095218,0,6,0
FL3428-408,11479.018188244201,1,8,0
FL5906-619,7028.105059038428,0,3,0
FL4773-838,16567.023114898766,1,8,0
FL3514-271,17816.213868248793,1,6,0
FL8655-681,13653.222916458046,1,2,0
FL2238-802,13513.752766884256,0,1,0
FL2256-420,10278.496766332239,0,6,0
FL6668-926,11573.040792263984,1,3,0
FL2834-861,12743.380882240774,1,3,0
FL9513-696,11245.03975467152,1,3,0
FL3453-969,16649.65179176101,1,7,0
FL8684-631,9322.414811949144,0,2,0
FL3010-859,14159.525008088991,0,4,0
FL9259-933,8790.394355046197,0,1,0
FL2565-469,8312.251993208436,0,4,0
FL2532-890,13350.814294874168,1,1,0
FL7227-740,7110.942552756229,1,4,0
FL4537-236,15070.513035070378,1,7,1
FL8624-217,9823.314812951077,1,2,0
FL6978-903,7601.964328816906,1,3,0
FL1351-452,15598.805652059855,1,3,0
FL2750-217,13849.834362621781,1,5,2
FL1469-620,6276.176590203251,0,4,0
FL1274-996,6534.163776332371,0,4,0
FL4414-869,5697.54321032641,1,1,0
FL4188-544,12002.993910363006,0,2,2
FL4830-817,13045.284132551435,1,7,0
FL3364-840,6383.395267258961,0,5,0
FL4908-281,6845.570265021348,0,3,0
FL5597-965,13062.887760889314,0,3,0
FL9842-769,15471.109699157845,0,1,0
FL8157-148,5441.313776238068,1,5,0
FL8912-802,5269.877209793514,0,4,0
FL6314-187,7104.658897233396,0,2,0
FL5037-437,9148.46215027892,1,5,0
FL2865-115,12108.689351010491,1,4,0
FL3637-401,15148.904366584808,0,5,0
FL7126-452,14191.58711071191,1,3,2
FL4772-275,13715.345475776756,1,8,0
FL8225-146,11600.525372186063,0,2,0
FL8039-663,5987.948702643422,0,6,0
FL1338-451,14528.342992269812,1,6,0
FL2704-403,19718.221204770758,1,2,1
FL2175-593,13069.185860850765,0,5,0
FL4425-737,17892.81197702131,1,4,2
FL6537-187,10393.839869456502,1,5,2
FL3868-769,7835.377302706682,0,2,0
FL9905-869,10220.046636436422,0,2,1
FL8331-320,7405.070065831082,0,5,0
FL1025-131,16406.785291550274,1,2,0
FL6690-383,12928.449908368373,0,7,0
FL6808-617,5626.236887199825,0,2,0
FL1732-180,11527.692774753526,0,4,0
FL4404-726,5228.733374350979,0,6,0
FL8253-613,11516.18868493345,1,3,0
FL7771-430,7449.208737997788,0,3,0
FL9745-262,12679.06545259658,1,2,0
FL4262-617,15905.291669078526,1,2,0
FL2337-633,17863.379980997015,0,6,0
FL8302-415,15989.128684991809,0,2,2
FL3022-180,16756.298219822682,0,1,0
FL5788-118,14312.968385669987,0,5,2
FL3551-633,5176.520000744498,1,5,0
FL3928-628,5310.258697118465,1,5,0
FL9314-744,6869.621468327476,0,3,0
FL3634-622,15510.05033304974,0,6,0
FL9474-923,19188.09405420941,1,3,0
FL7311-815,13472.950640410554,1,3,0
FL4428-278,9276.41525889644,1,1,0
FL3427-605,11993.442155022407,0,3,0
FL4203-541,6150.845122987666,0,4,0
FL8505-748,18054.57820175113,1,7,0
FL2309-640,9423.251210224367,1,4,0
FL4608-292,13341.051379988674,0,3,1
FL2409-515,15738.359403673518,1,2,0
FL3335-229,8914.891292413708,0,5,0
FL1533-575,17949.229415262686,0,2,0
FL8190-709,11522.26751000385,1,5,0
FL5853-235,8604.403872037663,0,4,0
FL8089-880,11309.109595130041,1,6,0
FL4846-650,11888.492603329505,0,3,2
FL9036-216,13709.46371102198,0,3,0
FL8821-955,13387.139338072733,0,2,0
FL2881-111,7705.174824258753,0,6,2
FL2770-538,9386.082327748114,1,4,1
FL7159-916,16370.733072849864,1,5,0
FL8442-562,13505.641937752178,1,5,0
FL6456-155,6980.355800783639,0,4,0
FL5957-502,8139.987447949558,0,1,0
FL2183-311,16976.611469979674,0,4,2
FL5079-192,15942.195095513187,0,3,0
FL1680-306,8108.56776840473,1,3,0
FL7387-987,5214.666044543781,0,2,0
FL5394-900,16426.418618989956,1,5,0
FL9503-974,19442.113102491196,1,2,0
FL2353-649,19082.518176164354,1,3,0
FL9974-411,17337.71395522126,0,4,0
FL9112-290,17905.694549605265,1,7,0
FL6447-797,13270.919221325377,0,2,0
FL1817-346,16390.838734861165,0,7,0
FL8730-755,17142.33961705251,1,5,0
FL5485-940,11301.84735110014,1,2,0
FL7007-952,16866.673270665087,1,3,2
FL1121-446,19421.39185380272,0,5,2
FL5375-963,13437.595761689983,1,2,0
FL5382-203,10801.742606738026,1,2,1
FL4240-534,18170.820034707394,1,3,0
FL2579-514,5168.561848812461,1,4,1
FL9727-181,16068.302882477858,0,5,0
FL5762-262,6568.424359348921,1,3,0
FL2670-727,12836.40364628728,0,4,0
FL5372-953,14939.110877193854,1,7,0
FL6616-385,9092.546295097336,1,7,0
FL7322-526,11214.258665462563,1,8,2
FL4161-941,18171.52601438236,0,3,0
FL5399-368,8592.880663009008,0,5,1
FL2475-646,17218.954340490433,0,2,0
FL8275-607,18962.82035794905,0,3,0
FL9118-657,16249.893608672606,1,3,1
FL5670-769,18718.844019633103,1,5,0
FL4981-336,5583.577483592496,0,2,0
FL1321-258,10860.483453001474,1,4,0
FL2479-618,18882.692220743826,0,1,0
FL9370-166,19179.798360657827,1,5,2
FL6369-392,7571.9086121044,0,3,1
FL9618-664,13223.831286663299,1,3,0
FL6902-939,12102.277911874313,0,6,0
FL8885-771,5253.917794908129,1,5,0
FL3381-867,6366.334192974793,1,4,0
FL1853-316,12005.648167643812,1,3,0
FL9198-358,9493.115973934167,0,8,0
FL6410-959,14019.488094615268,1,2,0
FL9696-398,8004.624893154802,0,3,0
FL6922-295,9894.195380879035,1,7,0
FL7024-102,14748.374313326061,0,5,1
FL8216-259,7373.467331090371,1,4,0
FL9580-594,12536.086623426749,1,1,1
FL2449-231,9828.37227512172,0,9,0
FL5037-206,18563.233863028356,1,3,2
FL6499-296,11509.945159733474,1,3,1
FL2325-424,6555.370234558828,0,4,1
FL7822-249,16190.528310350053,0,3,0
FL9896-817,18781.911620746676,1,4,0
FL2233-879,14558.24848671712,1,5,0
FL9505-513,19186.1316545617,0,2,0
FL2768-723,8876.438667433546,1,8,2
FL6611-713,15973.843218944567,0,2,0
FL2385-138,18321.28577390476,1,7,0
FL6367-408,14590.046958784224,1,5,0
FL6976-985,17676.72755377853,1,6,0
FL3186-105,19894.6208089629,0,2,0
FL8139-397,11328.639687697125,0,2,1
FL3965-230,10006.963998039795,0,2,2
FL1922-186,10851.654977593134,1,6,1
FL8096-365,18327.689413068696,0,5,0
FL1867-433,17503.17556265486,1,7,0
FL9829-491,16866.749561506163,0,2,0
FL8000-629,17882.199056482874,1,6,1
FL1450-801,8168.021874771792,1,5,0
FL9411-917,13100.730763066957,1,5,0
FL3397-157,10273.083285121751,1,7,0
FL8176-604,14496.068763962374,0,1,0
FL4034-215,10051.207163644747,0,7,1
FL7512-751,12005.9281743301,0,4,2
FL3930-753,5444.275678280713,1,8,0
FL1397-462,18001.798097205155,1,2,0
FL7909-409,13429.132646190657,0,2,0
FL3142-228,8614.031632502818,0,1,2
FL2279-345,10579.764384571383,0,3,0
FL5963-522,16640.60003509171,0,6,1
FL7190-554,12878.754818382782,0,6,2
FL6935-975,17001.245227665488,0,2,2
FL9002-216,10999.869527553565,1,7,0
FL2711-569,16495.801447327773,0,4,0
FL6649-327,13583.376276906965,1,5,2
FL1405-209,7804.299274419051,1,5,0
FL3018-651,9173.398592533915,1,6,0
FL7209-856,10942.70419720711,1,3,1
FL6506-410,13215.840744581748,0,5,1
FL7927-265,16951.93245587434,0,5,0
FL3654-203,19702.853047977173,1,5,0
FL2861-212,14523.893243696768,0,3,0
FL3032-846,17898.825678413406,1,7,0
FL3589-984,12727.783970835824,0,6,0
FL2418-650,10527.196442483772,1,1,0
FL7909-801,10044.862346308058,0,2,0
FL2812-428,18163.2123201442,1,6,0
FL6933-354,17487.976243019937,0,2,0
FL7924-916,11689.630556800908,1,1,0
FL2728-131,6250.672502511776,0,5,0
FL3498-890,14871.22481045424,1,5,2
FL1945-231,11102.706123210904,1,2,0
FL4564-510,7812.6565270521,0,2,2
FL9759-743,10128.634812609487,0,4,0
FL5118-107,5870.916712547702,0,4,0
FL5732-198,5365.985977723435,0,3,0
FL4040-839,15992.038072479592,0,5,2
FL2117-457,10326.024976520224,1,4,0
FL8756-464,19084.87260190751,1,6,0
FL8764-994,12665.753748464787,0,3,0
FL8484-489,9824.397366320656,0,1,0
FL6162-375,7488.904661555836,0,6,0
FL7000-589,13284.051559207785,0,5,0
FL8600-818,6712.993535690894,1,3,0
FL8332-739,18161.35266840149,0,5,1
FL7444-536,5112.902966501736,0,3,0
FL1184-666,5770.834258858762,0,4,1
