rental_id,user_id,vehicle_id,rental_start_time,rental_end_time,pickup_location,dropoff_location,total_amount
d25a4cb97a,b5de6c0fbb,978e68e999,2024-05-05 13:56:00,2024-05-07 12:56:00,7970,7611,470.0
000c77c22b,b5de6c0fbb,9d4cb2c539,2024-04-12 00:44:00,2024-04-14 19:44:00,4040,7881,1340.0
9eb01f26f7,2a05ecb767,f021f96b76,2024-03-06 15:43:00,2024-03-08 09:43:00,1507,2136,840.0
d643d1043b,2a05ecb767,68795a739d,2024-04-03 15:47:00,2024-04-05 20:47:00,5943,8573,1060.0
f461dc517c,2cded6bcf0,e5d23794d8,2024-04-15 02:54:00,2024-04-17 06:54:00,7111,6576,520.0
edf61856ae,2cded6bcf0,580e78eeee,2024-04-23 19:36:00,2024-04-24 02:36:00,4225,7111,140.0
9c743ac049,2cded6bcf0,70363ac9cc,2024-02-13 07:11:00,2024-02-15 08:11:00,2620,8001,980.0
fd81e2a2a7,a19bf4fc3f,a63b433372,2024-05-11 12:16:00,2024-05-14 06:16:00,6091,7651,1320.0
2a61bb6168,a19bf4fc3f,0b4765ba51,2024-04-29 00:25:00,2024-04-30 02:25:00,2116,9259,520.0
71690a5888,c00460e762,186b8136c9,2024-05-21 14:11:00,2024-05-22 06:11:00,4238,1507,160.0
df9d485f8d,c00460e762,69e2b0ba92,2024-01-09 21:56:00,2024-01-10 05:56:00,6896,7809,400.0
0c481239b4,56aa4e8b4b,f5eb1a3943,2024-04-05 13:13:00,2024-04-08 08:13:00,4516,3028,3350.0
d8e4d66189,56aa4e8b4b,6f6d9f7c5f,2024-05-21 02:35:00,2024-05-21 16:35:00,1371,2067,140.0
4145ae1a87,486b96d5e5,095aabfd07,2024-02-10 19:06:00,2024-02-11 04:06:00,1871,8725,90.0
c06934cc5d,dd2f9fe284,f807e07e8f,2024-01-02 11:53:00,2024-01-04 08:53:00,3557,1959,450.0
796928b85c,48636e41d9,6139e29524,2024-04-28 08:38:00,2024-04-30 23:38:00,2294,4806,1260.0
04eb422dfa,48636e41d9,a5d98e015b,2024-04-09 07:39:00,2024-04-11 23:39:00,4922,3028,1280.0
8cb689cde5,552c068346,6f12804fcc,2024-05-20 13:46:00,2024-05-21 13:46:00,9462,1655,480.0
cde382070c,552c068346,25e7e1ba02,2024-05-30 14:04:00,2024-05-30 18:04:00,5917,8866,200.0
b22be2aba7,6c3f8996be,47c9d29bf4,2024-05-05 14:58:00,2024-05-06 06:58:00,2248,4219,160.0
f31fa23bba,6c3f8996be,846fb83b82,2024-01-30 04:01:00,2024-02-01 23:01:00,6690,2067,670.0
be8b257b3e,e2ae70fc06,17b3a4c66d,2024-05-27 11:36:00,2024-05-28 14:36:00,6036,9689,540.0
1bf7266a8b,9589355348,fd78c5086b,2024-04-24 13:14:00,2024-04-25 13:14:00,2509,7156,240.0
c3b7019de0,9589355348,ff7fb12773,2024-05-14 07:33:00,2024-05-14 13:33:00,3487,8667,120.0
a44ae5c1f9,9589355348,245bf9cea4,2024-02-17 11:27:00,2024-02-18 09:27:00,5538,4449,220.0
746c68ff13,4a73944056,174c13dd7e,2024-03-28 09:27:00,2024-03-29 09:27:00,6609,6350,480.0
5d9b972a1a,4a73944056,563d97f07d,2024-03-31 10:38:00,2024-04-02 14:38:00,9600,9253,1040.0
5fe0d05181,4a73944056,aa6c0b0a18,2024-05-16 04:52:00,2024-05-18 05:52:00,2486,2356,980.0
5dc583babe,a474377069,4ab611f3dc,2024-01-05 01:28:00,2024-01-06 09:28:00,2268,8317,1600.0
f145869731,a474377069,8a84316312,2024-04-01 03:52:00,2024-04-01 14:52:00,2975,1832,110.0
5415b4fb43,4482f7d021,298d3af879,2024-02-06 01:01:00,2024-02-08 00:01:00,9558,3269,940.0
cf72f813d2,de27cf639e,e5f942575c,2024-05-11 18:42:00,2024-05-13 18:42:00,1338,7111,480.0
b64b405a98,de27cf639e,cafbe83778,2024-01-04 11:42:00,2024-01-06 01:42:00,2509,6599,760.0
cde0838ebd,9052c8f773,7f65be0988,2024-01-31 10:45:00,2024-02-02 22:45:00,6375,5538,600.0
76ad480492,9052c8f773,a8fb1a61c5,2024-01-07 18:17:00,2024-01-09 12:17:00,6001,3225,2100.0
90be7f262d,b3f3a59542,52b1d03d1e,2024-05-06 03:34:00,2024-05-07 15:34:00,4856,9600,720.0
b44150a8a4,b3f3a59542,454e1781be,2024-05-12 01:58:00,2024-05-14 14:58:00,6208,8327,1220.0
f310275729,b3f3a59542,4d141e1896,2024-02-17 07:14:00,2024-02-19 17:14:00,7538,1351,1160.0
8dcf9a0577,4b77065980,1e0871e7d6,2024-03-04 20:21:00,2024-03-07 13:21:00,5012,4812,3250.0
968c5c44a8,4b77065980,629a9a2dae,2024-02-11 06:15:00,2024-02-13 20:15:00,6785,4771,1240.0
75b1026050,b049367b5d,051a40f534,2024-02-11 12:24:00,2024-02-13 13:24:00,6599,5405,2450.0
0341685eef,61e3cc54e2,33fe325f10,2024-01-05 11:53:00,2024-01-08 09:53:00,7611,1745,1400.0
b83fc6c32a,61e3cc54e2,5aea8e2d95,2024-01-20 07:00:00,2024-01-23 05:00:00,8590,2487,1400.0
6ad2f8f8c0,e52ba59a3a,b3530c7e3c,2024-01-01 11:53:00,2024-01-02 19:53:00,4129,9432,640.0
504452a000,e52ba59a3a,6c78a4c2ba,2024-04-13 10:24:00,2024-04-14 03:24:00,8932,1430,170.0
6ce9c3b9c3,e52ba59a3a,07e4263a5b,2024-05-16 15:28:00,2024-05-18 21:28:00,8750,3218,1080.0
cae59c9127,f4be385bfb,cc35ef7416,2024-05-06 23:54:00,2024-05-07 20:54:00,8317,5943,420.0
a35029a5f6,f4be385bfb,cf1796d3e6,2024-05-12 08:26:00,2024-05-14 23:26:00,1761,2683,630.0
fa6895b83d,88476e6a24,1dc29d05c3,2024-05-01 19:45:00,2024-05-04 11:45:00,8098,8001,1280.0
a6b2aa9e36,88476e6a24,abaaeec035,2024-01-09 08:24:00,2024-01-12 00:24:00,1959,8317,640.0
bd3b013aa9,24fa5f3027,e11228d14b,2024-01-04 12:30:00,2024-01-05 14:30:00,7195,8281,520.0
aee44cdb5b,6da3463ebb,0657508ac9,2024-03-15 20:06:00,2024-03-17 09:06:00,9689,4117,1850.0
36486e1608,6da3463ebb,70bb6d1ff2,2024-05-25 22:15:00,2024-05-26 16:15:00,6375,2863,180.0
2247583363,6da3463ebb,bb7893437e,2024-04-09 14:18:00,2024-04-11 13:18:00,2153,2081,940.0
21a46651ee,62afb624e9,414eaac6a5,2024-03-16 21:50:00,2024-03-17 05:50:00,1171,4922,80.0
5342866df2,9b03d2a031,e7f70f2a1b,2024-02-26 12:33:00,2024-02-26 18:33:00,6599,2702,60.0
eb8c3b0a99,83f8141c73,b3abdd9771,2024-02-17 09:56:00,2024-02-19 04:56:00,3374,4652,2150.0
b5991e1efd,8148ba043f,6805d090d9,2024-01-30 23:20:00,2024-02-01 09:20:00,6091,7672,1700.0
56582ec3cf,8148ba043f,bf8d0fd253,2024-04-25 00:40:00,2024-04-27 05:40:00,5510,9352,530.0
988eb88156,cdbce00256,122519d333,2024-01-22 08:53:00,2024-01-24 22:53:00,8590,5216,1240.0
54cc884ebb,31892affcb,58b9de840b,2024-01-29 10:29:00,2024-01-29 21:29:00,1496,5917,110.0
6df33276ac,d68bbf033d,992cd7a8eb,2024-02-26 13:59:00,2024-02-27 19:59:00,5594,6350,600.0
64b482ce3f,d68bbf033d,bd5f7ed932,2024-04-07 07:55:00,2024-04-07 19:55:00,4683,3028,240.0
d1ada91e00,d68bbf033d,8c13772331,2024-03-31 07:52:00,2024-04-02 19:52:00,1745,6886,1200.0
c41d1b290c,f5ba8cf5f1,07b0f781a7,2024-01-23 11:10:00,2024-01-26 00:10:00,8705,4856,1220.0
6df4bc3bc3,f5ba8cf5f1,e6b8e840e0,2024-03-03 22:06:00,2024-03-05 06:06:00,9863,6918,320.0
db541ac3e1,f5ba8cf5f1,7300b803d7,2024-04-02 03:23:00,2024-04-05 01:23:00,5569,2294,3500.0
e8f43f560d,d6aaa8baaf,9e817aab8b,2024-05-31 21:32:00,2024-06-02 07:32:00,3406,7676,680.0
2846595c9b,82e01deb10,633427a0c9,2024-02-03 00:48:00,2024-02-03 03:48:00,7970,2238,30.0
12fb12176f,645542d151,937b42943e,2024-01-18 23:47:00,2024-01-19 09:47:00,3218,8332,100.0
2978faf558,3c4626adf5,f976f4b38f,2024-03-21 08:23:00,2024-03-22 09:23:00,9488,8332,250.0
ef82276a9e,3c4626adf5,a909d282c5,2024-02-12 14:20:00,2024-02-13 15:20:00,2484,7135,250.0
75ab21c70f,3c4626adf5,33fe325f10,2024-01-27 00:31:00,2024-01-28 11:31:00,9182,9600,700.0
e2431c5c22,5a08c1b39a,1afa5ee0bf,2024-02-04 10:25:00,2024-02-06 04:25:00,1843,6363,420.0
4f372f0464,d99dd1d3cb,8a5cc18204,2024-05-11 18:46:00,2024-05-13 02:46:00,7752,7204,640.0
11ee951e83,540cc11902,a30f117b37,2024-01-05 22:02:00,2024-01-06 13:02:00,9046,3406,150.0
9ed8c7e8b1,540cc11902,36385977ce,2024-05-14 01:12:00,2024-05-15 05:12:00,9352,9046,560.0
5cdaa35bc3,540cc11902,88c02bfaec,2024-03-16 11:11:00,2024-03-17 16:11:00,1371,4225,290.0
68216302ad,3438e512f4,a4dc695070,2024-03-13 14:12:00,2024-03-14 09:12:00,3561,9669,950.0
0dbd3aa675,70f73e24db,e3d33abfd8,2024-03-25 09:36:00,2024-03-27 04:36:00,5889,7147,430.0
3e648d7528,b530e3b861,0318d4f124,2024-04-17 15:30:00,2024-04-18 00:30:00,2509,5012,90.0
b414b2248f,13e9d86fc2,583ae109ad,2024-04-20 18:05:00,2024-04-21 14:05:00,1843,8225,200.0
e1901e7e9e,13e9d86fc2,862c8b670e,2024-02-28 13:14:00,2024-03-02 03:14:00,3561,2268,3100.0
a77e71ebd3,6714c92398,3b8486a0f9,2024-04-03 05:06:00,2024-04-04 10:06:00,6363,2981,290.0
a205e0b662,a7e959e78f,72a5110cc7,2024-05-29 10:44:00,2024-05-29 12:44:00,1629,5405,20.0
b6c3ef3fda,c649bd9a30,aa46f76d35,2024-01-29 14:23:00,2024-02-01 02:23:00,2041,6208,600.0
53f779ef36,c649bd9a30,c878bde560,2024-02-14 21:27:00,2024-02-16 04:27:00,1832,9536,620.0
93113b374b,c649bd9a30,db671a21c6,2024-05-05 10:57:00,2024-05-07 07:57:00,8144,7254,900.0
a0e98d3afc,9a5af70f2b,e0d6dad4f2,2024-01-03 19:14:00,2024-01-06 10:14:00,4510,5510,1260.0
bba902e2aa,9a5af70f2b,8d774e2e18,2024-03-02 14:21:00,2024-03-04 06:21:00,7881,1158,400.0
1cc5605ae8,ce45ae8d94,fdb730fb89,2024-04-04 10:12:00,2024-04-06 12:12:00,9005,9182,2500.0
749355fd61,ce45ae8d94,21c399cff1,2024-03-25 00:22:00,2024-03-25 20:22:00,5192,6967,400.0
bc241b2be8,f2d56a297c,6e16c2d5b9,2024-04-24 05:19:00,2024-04-26 07:19:00,9488,6086,2500.0
c9f051cbb8,f2d56a297c,1e86180959,2024-02-29 11:35:00,2024-03-01 15:35:00,6886,6086,560.0
863f824f0a,f2d56a297c,6ee11565b2,2024-05-07 20:51:00,2024-05-10 17:51:00,5917,8590,1380.0
1b9acf4588,aedf6c78c0,2d0c36fe43,2024-05-31 23:00:00,2024-06-03 22:00:00,4451,7734,1420.0
fda1e46bfe,75180c9f72,c40d6d5132,2024-04-03 22:18:00,2024-04-04 18:18:00,8332,7881,1000.0
ee361b32e8,75180c9f72,07bd354984,2024-01-13 08:20:00,2024-01-14 23:20:00,2118,3108,780.0
b9f736fcd6,75180c9f72,5f672c4875,2024-05-10 16:23:00,2024-05-11 00:23:00,3374,2093,80.0
722f201aec,6a28eec039,5b3d647ef4,2024-04-25 17:40:00,2024-04-27 10:40:00,4663,4670,410.0
621806a00a,6a28eec039,795d123f59,2024-02-24 00:57:00,2024-02-25 20:57:00,2153,8954,440.0
be3996da37,6a28eec039,db26db50ce,2024-02-17 17:04:00,2024-02-19 17:04:00,9259,3028,960.0
def30c1888,dc8a5f9098,d4c92766a9,2024-01-17 09:59:00,2024-01-17 15:59:00,2041,8134,60.0
12c819b5bd,548be066ec,e91f5696e5,2024-04-23 23:30:00,2024-04-24 08:30:00,7115,2363,90.0
1eda578846,548be066ec,4828ae390f,2024-01-30 03:25:00,2024-01-31 06:25:00,6599,8281,270.0
58fc1861df,548be066ec,99b14a8f78,2024-01-03 21:51:00,2024-01-06 10:51:00,2975,2363,1220.0
2844649094,5c51be853e,eeae5fd25f,2024-01-16 08:20:00,2024-01-19 08:20:00,4380,6771,3600.0
a9f56fce8f,e63dc1b93d,2da91cde06,2024-02-11 23:55:00,2024-02-12 16:55:00,1371,8317,340.0
7141000a85,e63dc1b93d,1de3a6cb79,2024-02-26 05:29:00,2024-02-27 15:29:00,7538,5204,680.0
d1061cd1b2,b896f764c8,a0e517bd12,2024-03-06 22:20:00,2024-03-08 02:20:00,6787,9253,560.0
c9721d1f2b,b896f764c8,0a613b6fc0,2024-02-28 03:01:00,2024-02-29 15:01:00,9853,4258,720.0
5b31621e2a,b896f764c8,614937c797,2024-01-26 17:10:00,2024-01-27 23:10:00,6787,2086,300.0
71d07e0dfe,04ea3a8a2b,b5d762f90c,2024-03-29 12:23:00,2024-03-31 02:23:00,8974,4258,380.0
19ead768ea,ff4945103c,fc41dc6f55,2024-03-28 12:37:00,2024-03-29 19:37:00,9352,4516,310.0
31b114d1c7,ff4945103c,0a222f683b,2024-01-04 20:42:00,2024-01-06 01:42:00,4865,9488,580.0
baf7412d0e,ff4945103c,d77669a88f,2024-04-25 19:34:00,2024-04-28 10:34:00,4652,7970,3150.0
ea6890a318,3b21107758,43d643ec15,2024-01-06 07:54:00,2024-01-09 03:54:00,9197,5499,680.0
502903e9a3,3b21107758,f5229db2d7,2024-05-01 13:33:00,2024-05-02 01:33:00,4318,9559,600.0
7cdd9f3f85,3b21107758,c4002d7a5c,2024-01-18 13:10:00,2024-01-19 04:10:00,4238,3057,300.0
01c253eb24,e24968ba6e,0be1ca16b1,2024-03-12 09:03:00,2024-03-13 03:03:00,5216,8462,180.0
e97d28bd8c,e24968ba6e,ebcff8e690,2024-04-28 02:38:00,2024-04-29 20:38:00,5538,5166,420.0
0a9c91e7bf,e24968ba6e,e35300f912,2024-02-24 05:40:00,2024-02-25 20:40:00,8098,4592,390.0
a22b72adf3,46d8ebc014,6b77f9316b,2024-03-14 07:48:00,2024-03-16 07:48:00,1832,9713,960.0
e252d19636,4b20023390,bbd0610c5a,2024-04-18 06:49:00,2024-04-20 04:49:00,1655,6889,920.0
aa55d4c04a,4b20023390,97aadeb884,2024-03-24 01:41:00,2024-03-26 09:41:00,7597,4652,1120.0
e5444fed5a,e93479192a,9214b192d6,2024-05-31 14:17:00,2024-06-02 13:17:00,1463,1629,470.0
b1a11fa549,feef00ecbc,1cb34d6a5b,2024-03-19 18:13:00,2024-03-22 01:13:00,5498,7254,1100.0
34c6f418c0,643d84a431,06970073fa,2024-04-26 18:21:00,2024-04-26 23:21:00,1158,9182,50.0
440860c795,643d84a431,5838d20037,2024-01-19 00:00:00,2024-01-21 15:00:00,1832,8462,630.0
0d951fb16b,500b9dcfed,eee2e1f355,2024-05-08 17:04:00,2024-05-10 01:04:00,7156,9693,640.0
0bbef072f1,500b9dcfed,35309a5d8a,2024-02-22 09:19:00,2024-02-24 20:19:00,6886,7538,2950.0
f18266ffc8,47364f765c,e1fd54934f,2024-01-05 11:33:00,2024-01-08 07:33:00,6086,7434,680.0
4f62c30de8,27f718a6cc,3c2a2661fb,2024-04-26 13:10:00,2024-04-26 18:10:00,5012,2732,50.0
1ff2f33249,62cce41966,000c1bcf74,2024-04-14 02:56:00,2024-04-17 01:56:00,7434,4225,3550.0
bead6b0d99,8e30a85628,aef98abe19,2024-05-25 20:24:00,2024-05-27 17:24:00,7809,8928,450.0
4ba48b6301,8e30a85628,7cd62b1ea6,2024-05-29 15:36:00,2024-05-31 13:36:00,6616,8225,460.0
1992f060ff,8e30a85628,23afd61812,2024-01-08 22:24:00,2024-01-09 18:24:00,6785,7239,200.0
dbca3d15a0,18fa0d8f31,6817ba7362,2024-04-30 15:09:00,2024-05-03 08:09:00,3976,5499,650.0
cfd8a7a82c,ef0939ef80,c7c2fef9e9,2024-05-16 07:00:00,2024-05-16 11:00:00,5886,9211,80.0
9a76b8f46f,ce543301be,7926049276,2024-03-29 11:25:00,2024-03-30 14:25:00,9005,1727,270.0
7a95dbbf17,ce543301be,7791de1704,2024-03-03 14:00:00,2024-03-05 23:00:00,4219,8725,570.0
3386ffff8c,ce543301be,94d18bcc80,2024-04-03 09:32:00,2024-04-05 22:32:00,3555,8543,610.0
2911c595fb,3282ac9898,9b0ccd5a2c,2024-01-01 01:41:00,2024-01-03 12:41:00,1745,4451,1180.0
9847d0c1cb,3282ac9898,beabe71cbf,2024-05-04 01:20:00,2024-05-05 01:20:00,9182,6690,1200.0
1feee49763,3282ac9898,ef3fdb9507,2024-05-21 19:45:00,2024-05-21 21:45:00,5499,3374,40.0
d2745c4ff1,bfa391c522,7c48a9aaf3,2024-04-28 06:08:00,2024-04-30 11:08:00,3555,8573,1060.0
4733130367,bfa391c522,4c60fb7d2d,2024-01-02 07:12:00,2024-01-03 01:12:00,4865,9424,180.0
8f01ba66f1,8ba5aaee6e,567c95ea3b,2024-04-23 05:10:00,2024-04-24 09:10:00,2238,4812,280.0
c1c6201ce5,8ba5aaee6e,a53f3a9b1b,2024-05-19 06:07:00,2024-05-20 09:07:00,7147,4737,1350.0
b13964b482,8ba5aaee6e,55844e24cd,2024-04-05 11:37:00,2024-04-07 03:37:00,4819,3057,2000.0
0f1b9d2576,972c05dfa3,ec30036d84,2024-02-07 18:09:00,2024-02-09 21:09:00,7660,2132,510.0
69f0926dda,972c05dfa3,b022a4b1ac,2024-02-13 02:22:00,2024-02-14 14:22:00,9211,9809,360.0
f0011000d9,a5c65af2b8,321119c494,2024-01-04 04:10:00,2024-01-05 16:10:00,2093,7734,1800.0
19676070bb,ade4b27912,2253b78c10,2024-05-04 13:36:00,2024-05-07 11:36:00,7361,9424,700.0
3fece1dd95,ade4b27912,6a3eec703f,2024-03-04 23:16:00,2024-03-07 17:16:00,7709,7111,660.0
b2564e1148,ade4b27912,45e8bcd3c7,2024-02-07 03:06:00,2024-02-09 09:06:00,8705,8328,540.0
36c71b6def,17962bbbae,8b8cbd5c48,2024-01-21 22:58:00,2024-01-23 20:58:00,4592,9559,920.0
aaa86a4737,17962bbbae,e4106c28f9,2024-05-16 09:29:00,2024-05-16 10:29:00,2390,6208,20.0
f935c58df9,0eef20f4a0,1627ad4888,2024-03-02 16:33:00,2024-03-03 03:33:00,1871,2815,550.0
0550e237f0,0eef20f4a0,07be989755,2024-04-04 02:55:00,2024-04-06 08:55:00,7195,2041,1080.0
e7f2f8b36a,0eef20f4a0,57cf3e79dd,2024-02-22 22:09:00,2024-02-22 23:09:00,8500,6375,10.0
193b833cc2,27e1b7d2ec,e7e1d6840c,2024-02-06 02:01:00,2024-02-06 18:01:00,3028,7709,320.0
0e6b365627,27e1b7d2ec,8fbb7c821b,2024-01-01 13:11:00,2024-01-02 00:11:00,9297,1171,220.0
ff9e95030b,27e1b7d2ec,3249f43e58,2024-05-16 12:15:00,2024-05-18 15:15:00,9062,8590,2550.0
83273cabc0,6bfca1a5fb,4de7b1ef94,2024-05-08 09:00:00,2024-05-10 06:00:00,4225,4219,450.0
3043b8cbf2,6bfca1a5fb,2dcc439053,2024-03-04 13:00:00,2024-03-06 14:00:00,5442,2086,980.0
ff02082a96,8c227a8824,79a1a4d314,2024-01-21 12:10:00,2024-01-24 05:10:00,8573,9559,650.0
cd449759a1,8c227a8824,4a6b347714,2024-03-09 06:24:00,2024-03-10 23:24:00,6967,3216,820.0
6e46a462eb,8c227a8824,e64cefafc0,2024-03-14 22:27:00,2024-03-16 07:27:00,5499,3374,1650.0
ff3ee60acb,5bd0303a1a,458ac08440,2024-04-27 14:41:00,2024-04-30 09:41:00,9424,1806,670.0
e63b092353,5bd0303a1a,337ad88a0d,2024-02-08 00:23:00,2024-02-09 12:23:00,1796,5984,720.0
5fe813a3ca,caaf9f68ca,843a43b492,2024-03-31 13:25:00,2024-04-03 11:25:00,3216,9197,700.0
2112c7f28b,7bdd7de9c0,c373878e4a,2024-02-10 22:11:00,2024-02-11 23:11:00,8543,9384,500.0
691f922839,7bdd7de9c0,c05dfbed86,2024-05-05 01:10:00,2024-05-06 02:10:00,7925,5984,500.0
430d3f9610,7bdd7de9c0,bdc18dd54a,2024-03-31 17:48:00,2024-03-31 22:48:00,8573,2863,100.0
8542734bfc,98f4e26c1b,25f63dd2b8,2024-02-16 09:50:00,2024-02-17 13:50:00,3225,7385,280.0
86036cdd11,98f4e26c1b,5d0adc65d6,2024-05-13 10:46:00,2024-05-16 00:46:00,2093,2495,3100.0
2ccb9e73ac,98f4e26c1b,2de0d7b0c0,2024-04-16 01:58:00,2024-04-17 16:58:00,1796,6180,1950.0
b73d3691a6,f8384af8a5,68973e66a5,2024-02-23 15:21:00,2024-02-25 15:21:00,8543,3108,480.0
1404ea9436,f8384af8a5,4d2379b3a0,2024-01-26 11:12:00,2024-01-27 16:12:00,4683,1338,580.0
0e78fb8cf9,f8384af8a5,5476419ce1,2024-03-30 03:43:00,2024-03-31 12:43:00,1431,2238,330.0
ec9349bb81,9277918084,995311236e,2024-03-24 01:31:00,2024-03-25 03:31:00,8725,1505,520.0
078031434c,9277918084,f8327e7790,2024-04-09 17:02:00,2024-04-10 19:02:00,5594,3555,520.0
edd4766af4,dbd6515382,36256f93c6,2024-03-07 15:28:00,2024-03-10 00:28:00,1431,3218,2850.0
5e3198b25e,dbd6515382,37cb2b294f,2024-01-27 02:42:00,2024-01-29 13:42:00,5016,7970,1180.0
0dfb5eacd8,dbd6515382,41693d57ba,2024-04-11 16:30:00,2024-04-12 11:30:00,4670,3374,950.0
60811e932e,b53aaa653f,21a0c6d597,2024-04-01 03:19:00,2024-04-02 02:19:00,6771,9259,460.0
9695527d9a,b53aaa653f,8d277652cb,2024-03-06 03:44:00,2024-03-08 20:44:00,2794,6785,1300.0
cc89405e9c,fcffe6c9ce,d5d37be298,2024-03-29 22:14:00,2024-04-01 08:14:00,2702,2620,2900.0
f22794ec78,fcffe6c9ce,b3ed668ed5,2024-01-17 21:43:00,2024-01-20 15:43:00,9182,8543,3300.0
7a3e2d5ec3,fcffe6c9ce,ad472335ae,2024-02-11 11:45:00,2024-02-12 22:45:00,2363,7672,1750.0
24c056ca94,bfaef37c1a,c144a2bc0b,2024-05-01 02:58:00,2024-05-03 00:58:00,1171,2712,460.0
dd7d583f72,bfaef37c1a,75882e0479,2024-04-17 22:07:00,2024-04-18 00:07:00,2041,9853,40.0
17c257202a,be40d83d95,13ab73a716,2024-01-02 22:53:00,2024-01-04 19:53:00,6131,4451,900.0
0b666328fc,444b45eba9,e221df42ea,2024-01-25 13:37:00,2024-01-27 19:37:00,8685,6377,1080.0
d032af814c,444b45eba9,6181f06df3,2024-02-29 12:02:00,2024-03-01 00:02:00,7305,8573,120.0
2695c58702,444b45eba9,763d84b4ee,2024-03-11 15:44:00,2024-03-13 21:44:00,1507,1158,1080.0
80915ccb04,cd97765baf,a5d98e015b,2024-02-23 10:17:00,2024-02-24 22:17:00,4812,1297,720.0
c28c47407e,cd97765baf,acb664eeac,2024-05-17 03:24:00,2024-05-19 11:24:00,4652,8144,560.0
ac8afc6a73,cd97765baf,cf96ce58b5,2024-04-05 23:42:00,2024-04-06 08:42:00,5204,3756,180.0
e596ee3a24,6ededeef28,eb84877ae2,2024-03-20 06:08:00,2024-03-21 00:08:00,5538,8317,180.0
2872aa2ef0,6ededeef28,d1336bf155,2024-03-22 15:21:00,2024-03-23 00:21:00,7115,7147,90.0
89dc76c326,6ededeef28,052e34c93c,2024-02-25 03:32:00,2024-02-26 05:32:00,5886,7178,520.0
b5e6f11b95,687fe4d672,43999916d4,2024-03-18 09:25:00,2024-03-20 19:25:00,6350,7970,580.0
6d2baec26f,5862823b58,c25455b579,2024-04-28 16:38:00,2024-04-29 20:38:00,5693,2067,1400.0
91a75b7aa9,5862823b58,c640a7c6d6,2024-05-17 02:02:00,2024-05-17 17:02:00,4238,3519,300.0
578f642cd2,5862823b58,32c9a31910,2024-02-25 03:43:00,2024-02-27 13:43:00,8549,2294,1160.0
4a8eadbbe0,5c5bf0929b,923242ca18,2024-01-17 21:46:00,2024-01-18 13:46:00,8462,7178,800.0
773e95830e,5c5bf0929b,48f7745f18,2024-01-01 01:08:00,2024-01-03 13:08:00,4394,3784,600.0
af18cb73fe,c4433078d4,0f2e121721,2024-03-08 11:10:00,2024-03-11 11:10:00,4516,9810,1440.0
daf1552282,55cd294f93,69c99ee53c,2024-04-26 09:23:00,2024-04-27 17:23:00,5498,5402,1600.0
5fba07087e,496355442f,d5a4898b83,2024-04-27 15:49:00,2024-04-29 16:49:00,1629,4318,490.0
2f24f2a10b,496355442f,888401e549,2024-03-31 07:12:00,2024-03-31 19:12:00,4922,6918,240.0
6cb44d22a0,732656122d,daef1bff3f,2024-04-15 00:12:00,2024-04-15 03:12:00,7254,9046,30.0
1b4282c958,732656122d,5ac10a4597,2024-05-30 14:56:00,2024-06-02 04:56:00,4129,7538,1240.0
cc39a77bcd,732656122d,01c21e4da3,2024-01-04 19:51:00,2024-01-06 22:51:00,8597,3225,1020.0
594a5fb62a,0d5092f636,48283361c8,2024-04-29 23:25:00,2024-05-02 00:25:00,4652,6616,980.0
2ed0e44725,0d5092f636,7597ed09a4,2024-05-31 13:32:00,2024-05-31 15:32:00,2732,8001,40.0
3eb4a1ecfd,0d5092f636,f693918536,2024-04-04 13:02:00,2024-04-06 16:02:00,8332,4394,510.0
0933c86683,13827156a3,7c17098fdf,2024-05-16 03:20:00,2024-05-17 23:20:00,9352,5569,2200.0
ed01203d6a,13827156a3,c630b7cdfd,2024-02-10 22:32:00,2024-02-12 16:32:00,6918,7672,840.0
fa9e3bef5e,d40d2b87c6,5544dfcbc4,2024-02-05 13:51:00,2024-02-06 21:51:00,4707,4394,320.0
181d7b8f05,859fbb2df7,18ad23cc2a,2024-04-25 07:31:00,2024-04-27 03:31:00,1338,8144,440.0
670d8bfe78,859fbb2df7,db01d7cacc,2024-03-28 19:07:00,2024-03-31 17:07:00,2863,1505,700.0
be238a6668,2478e16d3d,4799f7101a,2024-05-20 15:23:00,2024-05-21 00:23:00,6616,4219,90.0
640e4303df,2478e16d3d,8c053e79a4,2024-04-13 11:36:00,2024-04-14 09:36:00,9062,4771,440.0
da69023951,d7c4948410,1514371161,2024-02-26 11:19:00,2024-02-29 10:19:00,4435,5442,1420.0
4e467faeff,d7c4948410,61eb700122,2024-02-02 18:31:00,2024-02-04 00:31:00,3487,3108,600.0
a58ed847ec,d7c4948410,fcb43af742,2024-01-29 12:43:00,2024-02-01 12:43:00,2754,4516,1440.0
fe7c0c4c47,d9c18cbb87,25ba2b0761,2024-05-08 08:40:00,2024-05-10 22:40:00,6616,7538,1240.0
c9c3fb322a,d9c18cbb87,f95a1147f2,2024-05-30 15:56:00,2024-06-01 08:56:00,9713,9559,2050.0
c8b4e04c48,d9c18cbb87,44fe13cfdf,2024-03-17 09:08:00,2024-03-18 01:08:00,7752,6690,800.0
68b4a53757,0c6e2dc62d,afbddf6100,2024-01-31 13:35:00,2024-02-01 02:35:00,6001,4451,130.0
14d0c94d6f,da3a0059f8,c6f0ae8b86,2024-02-12 06:12:00,2024-02-13 22:12:00,7385,3555,400.0
